"Clust","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","Lat.100","Long.100","x","y"
"S.1156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.1071148608423,-3.95341754762622,281780.001046529,803489.001043824
"S.1157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,57.1071148608423,-3.95341754762622,281780.001046529,803489.001043824
"S.1158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.7267844871891,-3.97797576000358,282300.001039449,872500.001097253
"S.1159",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0850808088642,-3.93212545633298,283000.001046203,801000.001024069
"S.116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.30531205,-4.828615822,229700.001177656,827400.004012424
"S.1160",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0850808088642,-3.93212545633298,283000.001046203,801000.001024069
"S.1161",NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,57.0850808088642,-3.93212545633298,283000.001046203,801000.001024069
"S.1162",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.1209926329068,-3.93399577483628,283000.00104584,805000.001027504
"S.1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.1210943132631,-3.9273936698338,283400.001045668,805000.001021913
"S.1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.1211196790696,-3.92574313675254,283500.001045626,805000.001020528
"S.1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,57.122017475853,-3.9257897513768,283500.001045617,805100.001020616
"S.1166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,57.122017475853,-3.9257897513768,283500.001045617,805100.001020616
"S.1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,57.0942110221127,-3.92269662509821,283600.001045859,802000.001016609
"S.1168",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0951088243792,-3.9227431181728,283600.00104585,802100.001016697
"S.1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,57.0960066264917,-3.92278961396628,283600.001045841,802200.001016773
"S.117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,57.30620923,-4.828684758,229700.001176589,827500.003707603
"S.1170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0915429082319,-3.92090793863819,283700.001045845,801700.001014987
"S.1171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0933385152626,-3.92100083157087,283700.001045827,801900.001015157
"S.1172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,57.0933385152626,-3.92100083157087,283700.001045827,801900.001015157
"S.1173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,57.0942363185472,-3.92104728211127,283700.001045818,802000.001015245
"S.1174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,57.0951341216779,-3.92109373536802,283700.001045809,802100.001015326
"S.1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0933637891425,-3.91935152568333,283800.001045786,801900.001013793
"S.1176",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,57.0933637891425,-3.91935152568333,283800.001045786,801900.001013793
"S.1177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,57.0942615932906,-3.919397936408,283800.001045777,802000.001013886
"S.1179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.0890259280501,-3.9092248148151,284400.001045593,801400.001005346
"S.118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.30437754,-4.830204538,229600.001159312,827300.003056013
"S.1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,57.2553699692983,-3.90124485128229,285400.001043465,819900.001007563
"S.1181",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1145890104733,-3.88246380222366,286100.001044711,804200.000985945
"S.1182",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1146137832235,-3.880813515376,286200.001044677,804200.000984719
"S.1183",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.1167982547694,-3.87894229633479,286320.001044614,804440.000983453
"S.1184",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1171771671224,-3.87764016266554,286400.001044583,804480.000982508
"S.1185",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1155610864215,-3.87755837021975,286400.0010446,804300.000982363
"S.1186",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,57.1169127640568,-3.87729645130131,286420.001044579,804450.000982235
"S.1187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.2645975582792,-3.88513784793679,286400.001043006,820900.000995691
"S.1188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5286432086647,-3.89808168412419,286440.00103999,850310.001018961
"S.1189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5285433902244,-3.89874458794151,286400.001040006,850300.001019473
"S.119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.30324491,-4.832608169,229450.001189283,827180.003564784
"S.1190",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5285433902244,-3.89874458794151,286400.001040006,850300.001019473
"S.1191",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,57.2655450338818,-3.88186967540936,286600.001042927,821000.000993293
"S.1192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.1758631321982,-3.87069057442295,287000.001043766,811000.000980475
"S.1193",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1202472917782,-3.86458124553554,287200.001044293,804800.000973204
"S.1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1777080178277,-3.86747511417671,287200.001043682,811200.00097825
"S.1195",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1229898385255,-3.8614153009288,287400.001044202,805100.000971106
"S.1196",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1229898385255,-3.8614153009288,287400.001044202,805100.000971106
"S.1197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,57.2702319003337,-3.86884078807324,287400.001042612,821500.00098402
"S.1198",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.1994274623481,-3.85698453702973,287900.001043233,813600.000971964
"S.1199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1489105425572,-3.85359239907839,287952.001043761,807972.000966991
"S.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,56.65016226,-4.867104732,224321.001201783,754604.003535546
"S.120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,57.30521497,-4.832925804,229440.001183814,827400.00365728
"S.1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.1850867509322,-3.85461006965884,288000.001043358,812000.000969572
"S.1201",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1850867509322,-3.85461006965884,288000.001043358,812000.000969572
"S.1202",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.1850867509322,-3.85461006965884,288000.001043358,812000.000969572
"S.1203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,57.1923425724534,-3.85000883898227,288300.001043192,812800.000966785
"S.1204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.1914691124806,-3.84831019419181,288400.001043173,812700.000965577
"S.1205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,57.4832793945736,-3.8613630568524,288500.001039835,845200.000989619
"S.1206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.1870772059402,-3.84147172818196,288800.001043108,812200.000960739
"S.1207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,57.1879750366858,-3.84151641652277,288800.001043098,812300.000960823
"S.1208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,57.1888728672795,-3.84156110748311,288800.001043088,812400.000960892
"S.1209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,57.1888728672795,-3.84156110748311,288800.001043088,812400.000960892
"S.121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,57.31177222,-4.833480326,229437.001133282,828131.002988283
"S.1210",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.1853300245702,-3.83807540554705,289000.001043072,812000.000958399
"S.1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.1853300245702,-3.83807540554705,289000.001043072,812000.000958399
"S.1212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.186227857278,-3.83812000852423,289000.001043062,812100.000958469
"S.1213",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.1404381957732,-3.83584858539944,289000.001043557,807000.000954579
"S.1214",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.1997195505849,-3.83713524491537,289100.001042888,813600.000958526
"S.1215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1460466436576,-3.83080400804308,289322.001043412,807616.000951579
"S.1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.474522090901,-3.84590782965892,289400.001039674,844200.000978546
"S.1217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.160179913092,-3.82525215835276,289700.001043162,809180.000948742
"S.1218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.160179913092,-3.82525215835276,289700.001043162,809180.000948742
"S.1219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,57.1630770440749,-3.82374126719983,289800.001043106,809500.000947925
"S.122",NA,NA,0,NA,1,NA,NA,NA,NA,1,1,0,0,0,0,NA,57.31237745,-4.834141445,229400.001208868,828200.003869905
"S.1220",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,57.1630770440749,-3.82374126719983,289800.001043106,809500.000947925
"S.1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,57.1664671971551,-3.82354439810803,289822.001043063,809877.000947976
"S.1222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.1631010570078,-3.82208876639615,289900.001043081,809500.000946876
"S.1223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1634188022313,-3.82124447798914,289952.001043064,809534.000946359
"S.1224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5922531991168,-3.84350456852968,289900.001038112,857300.000982932
"S.1225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5922531991168,-3.84350456852968,289900.001038112,857300.000982932
"S.1226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0778291080446,-3.81625494808212,290000.001043972,800000.000938729
"S.1227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2107106109015,-3.8227791255719,290000.001042535,814800.000949813
"S.1228",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,57.2107106109015,-3.8227791255719,290000.001042535,814800.000949813
"S.123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,57.3117569,-4.833761491,229420.00115137,828130.003650885
"S.1230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2174026152994,-3.81979696607935,290200.001042412,815540.000948277
"S.1231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2116564533487,-3.81951405858397,290200.001042475,814900.000947788
"S.1232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.212578262558,-3.81790354088025,290300.00104244,815000.000946834
"S.1233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.152269425682,-3.8131247014702,290410.001043076,808280.000940701
"S.1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.152269425682,-3.8131247014702,290410.001043076,808280.000940701
"S.1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2170231641216,-3.8149756090755,290490.001042346,815490.000945243
"S.1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.1937818537243,-3.80671833021515,290920.001042503,812890.00093896
"S.1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5086620444879,-3.82125715806076,290980.001038848,847960.000964265
"S.1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2371882067622,-3.80602463915481,291090.001041982,817720.000940801
"S.1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2361131778839,-3.80580636920645,291100.001041992,817600.00094062
"S.124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57.30894013,-4.833926606,229397.001135344,827817.003056843
"S.1240",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2379088607287,-3.80589418294969,291100.001041972,817800.00094077
"S.1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5513817991359,-3.8182084218604,291290.001038251,852710.000964537
"S.1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.1571736435409,-3.79699597391422,291400.0010428,808800.000931212
"S.1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.466925435059,-3.81217687895469,291400.001039249,843300.000956478
"S.1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.4642559568158,-3.81037746045803,291500.001039258,843000.00095524
"S.1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1485379243301,-3.79269253818267,291635.001042845,807832.000928219
"S.1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5081046637529,-3.81004530923947,291650.001038695,847880.000957292
"S.1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0867191703782,-3.78597809023021,291861.001043469,800941.000921063
"S.1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1491203737199,-3.78650526242017,292011.001042763,807887.00092467
"S.1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5187977737315,-3.7910390982723,292820.001038309,849040.000946562
"S.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,57.30545422,-4.834272669,229360.001128945,827430.00320732
"S.1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3218338236339,-3.78011552316026,292900.001040641,827100.000930117
"S.1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3099058288262,-3.77223375915211,293340.001040698,825760.000925103
"S.1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.3498542733324,-3.76817547237751,293700.001040168,830200.000924974
"S.1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.3507521168968,-3.76821865130552,293700.001040157,830300.000925043
"S.1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1551378215512,-3.75741615419319,293788.001042375,808511.000908963
"S.1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.612041794848,-3.77921969491044,293800.001036956,859400.000944634
"S.1257",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1590940038757,-3.75399927805726,294006.001042296,808946.000907365
"S.1258",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.253048530646,-3.7519310008806,294400.001041174,819400.000911257
"S.1259",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,57.253048530646,-3.7519310008806,294400.001041174,819400.000911257
"S.126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.31144287,-4.835730319,229300.001116763,828100.002965187
"S.1260",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2315918734336,-3.74428626165123,294800.001041359,817000.000906197
"S.1261",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2315918734336,-3.74428626165123,294800.001041359,817000.000906197
"S.1262",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,57.2315918734336,-3.74428626165123,294800.001041359,817000.000906197
"S.1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.3932526662013,-3.74863329438844,295000.00103944,835000.000916918
"S.1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2310669793231,-3.73872811205349,295134.001041317,816933.000903367
"S.1266",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.1562616304417,-3.73412417625133,295200.001042152,808600.000897103
"S.1267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2496411548433,-3.7385090253619,295200.001041095,819000.000904242
"S.1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2463859600084,-3.73741101112765,295257.001041124,818636.000903519
"S.1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.1580802385484,-3.73255589127832,295300.001042119,808800.000896432
"S.127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,57.30407854,-4.835495166,229280.001177423,827280.003211577
"S.1270",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2415832038587,-3.73647242181975,295300.001041173,818100.000902799
"S.1271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2415832038587,-3.73647242181975,295300.001041173,818100.000902799
"S.1272",NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.2415832038587,-3.73647242181975,295300.001041173,818100.000902799
"S.1273",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.251338183677,-3.73598652411739,295357.001041053,819185.000903072
"S.1274",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2514827057136,-3.735280549792,295400.001041046,819200.00090273
"S.1275",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2514827057136,-3.735280549792,295400.001041046,819200.00090273
"S.1276",0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,57.2514827057136,-3.735280549792,295400.001041046,819200.00090273
"S.1277",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.1575962143986,-3.7285650830082,295540.001042092,808740.000894453
"S.1278",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6266877935296,-3.7598397679482,295000.001036556,861000.000934862
"S.1279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.25063054982,-3.7319253443129,295600.001041028,819100.000901036
"S.128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.3024337,-4.836696837,229200.001170495,827100.003707423
"S.1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.25063054982,-3.7319253443129,295600.001041028,819100.000901036
"S.1281",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,57.2452816452807,-3.73084572939415,295650.001041083,818503.000900219
"S.1282",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2535537572772,-3.72712258040762,295898.001040956,819418.000898851
"S.1283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.1591146714599,-3.72268345659488,295900.00104203,808900.000891694
"S.1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2534240855381,-3.726751819291,295920.001040954,819403.000898655
"S.1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2534240855381,-3.726751819291,295920.001040954,819403.000898655
"S.1286",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2256037871019,-3.7224697169795,296100.001041252,816300.000895131
"S.1287",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.2256037871019,-3.7224697169795,296100.001041252,816300.000895131
"S.1288",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2418563689844,-3.71659918219823,296500.001041017,818100.00089321
"S.1289",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.2425882520977,-3.71563888885606,296560.001041002,818180.000892801
"S.129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.29880757,-4.838077763,229100.001167043,826700.003629687
"S.1290",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2473492981278,-3.71569442076988,296570.001040946,818710.000893078
"S.1291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2423335200543,-3.71521275408592,296585.001041002,818151.000892595
"S.1292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2517557118411,-3.71540196993096,296600.001040891,819200.000893175
"S.1293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2517557118411,-3.71540196993096,296600.001040891,819200.000893175
"S.1294",NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,57.2517557118411,-3.71540196993096,296600.001040891,819200.000893175
"S.1295",NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,NA,57.2526535946691,-3.71544370344846,296600.001040881,819300.000893241
"S.1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2522155083257,-3.71462767616345,296648.001040881,819250.000892833
"S.1297",NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,57.2522159605104,-3.71459454447537,296650.00104088,819250.00089282
"S.1298",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,57.2518635888421,-3.71408088870482,296680.001040881,819210.000892566
"S.1299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2351375743889,-3.71318852866804,296687.001041073,817347.00089126
"S.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,56.65061013,-4.867171382,224319.001185838,754654.003220397
"S.130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.29943185,-4.838291908,229090.001188615,826770.00361027
"S.1300",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2436973613573,-3.71337027633156,296700.001040973,818300.000891803
"S.1301",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2436973613573,-3.71337027633156,296700.001040973,818300.000891803
"S.1302",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,57.2517783204702,-3.71374540562622,296700.00104088,819200.000892407
"S.1303",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,57.2365819319941,-3.70806933839693,297000.001041022,817500.00088898
"S.1304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.1585770572406,-3.69620341581251,297500.001041862,808800.000879485
"S.1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.1585770572406,-3.69620341581251,297500.001041862,808800.000879485
"S.1306",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,57.1585770572406,-3.69620341581251,297500.001041862,808800.000879485
"S.1307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2493229537382,-3.69606188860913,297760.001040798,818900.000884258
"S.1308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2491523190844,-3.69539105180965,297800.001040797,818880.000883961
"S.1309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2495588297209,-3.69522739776643,297811.001040791,818925.000883904
"S.131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.30501288,-4.841877218,228900.001204467,827400.003944852
