"Clust","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"S.1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10126733779907,NA,NA,NA,NA,NA,NA
"S.1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00059342384338,NA,NA,NA
"S.1879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77069002389908,NA,NA,NA
"S.188",NA,NA,NA,NA,NA,NA,NA,NA,4.98426723480225,NA,NA,NA,NA,NA,NA,NA
"S.1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43852317333221,NA,NA,NA
"S.1881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89964479207993,NA,NA,NA
"S.1882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41377019882202,NA,NA
"S.1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00778484344482,NA,NA
"S.1884",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63550281524658,NA,NA,NA,NA,NA,NA
"S.1885",NA,NA,NA,NA,NA,NA,NA,NA,1.80161172151566,1.37347483634949,NA,0.999998331069946,1.44493743777275,NA,NA,NA
"S.1886",NA,NA,NA,NA,NA,NA,NA,NA,1.76921075582504,NA,NA,NA,NA,NA,NA,NA
"S.1887",NA,NA,NA,NA,NA,NA,NA,NA,1.83475172519684,NA,NA,NA,NA,NA,NA,NA
"S.1888",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988140404224396,NA,NA,NA,NA,NA,NA
"S.1889",NA,NA,NA,NA,NA,NA,NA,2.65475559234619,NA,NA,NA,NA,NA,NA,NA,NA
"S.189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8902063369751,6.29243675867716
"S.1890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98441696166992,NA,NA
"S.1891",NA,NA,NA,NA,NA,NA,NA,NA,5.22091388702393,NA,NA,NA,NA,NA,NA,NA
"S.1892",NA,NA,NA,NA,NA,NA,3.81570434570312,6.02714014053345,NA,NA,NA,NA,NA,NA,NA,NA
"S.1893",NA,NA,NA,NA,NA,NA,3.06800007820129,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1894",NA,NA,NA,NA,NA,NA,NA,NA,1.15972280502319,NA,NA,NA,NA,NA,NA,NA
"S.1895",NA,NA,NA,NA,NA,NA,1.21635735034943,NA,3.15004324913025,NA,NA,NA,NA,NA,NA,NA
"S.1896",NA,NA,NA,NA,NA,NA,1.21635735034943,4.70992803573608,NA,NA,NA,NA,NA,NA,NA,NA
"S.1897",NA,NA,NA,NA,NA,NA,NA,1.97226083278656,NA,NA,NA,NA,NA,NA,NA,NA
"S.1898",NA,NA,NA,NA,NA,NA,1.21635735034943,4.70992803573608,NA,2.13017693161964,1.55927658081055,1.11911928653717,NA,NA,NA,NA
"S.1899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11836934089661,NA,NA,NA,NA
"S.19",NA,NA,NA,NA,NA,1.9947304725647,NA,NA,3.86679148674011,NA,NA,NA,NA,NA,NA,NA
"S.190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22342224121094,5.10687208175659
"S.1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48115992546082,NA,NA,NA,NA,NA,NA
"S.1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43181717395782,NA,NA,NA,NA,NA,NA
"S.1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72517347335815,NA,NA,NA,NA,NA,NA
"S.1903",NA,NA,2.74226212501526,NA,NA,NA,NA,NA,NA,1.43181717395782,NA,NA,NA,NA,NA,NA
"S.1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16187882423401,NA,NA
"S.1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95735740661621,NA,NA,NA,NA,NA,NA
"S.1907",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95735740661621,NA,NA,NA,NA,NA,NA
"S.1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97625470161438,NA,NA,NA
"S.1909",NA,NA,NA,NA,NA,NA,1.55584287643433,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8097251256307,6.40347290039062
"S.1910",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260469049215317,NA,NA,NA,NA,NA,NA
"S.1911",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260469049215317,NA,NA,NA,NA,NA,NA
"S.1912",NA,NA,NA,NA,NA,NA,2.21805739402771,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31868171691895,NA,NA,NA,NA
"S.1914",NA,NA,NA,NA,NA,2.29805850982666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1915",NA,NA,NA,NA,NA,2.29805850982666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1916",NA,NA,NA,NA,NA,2.29805850982666,NA,NA,NA,NA,NA,NA,NA,NA,2.54543232917786,NA
"S.1917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02086734771729,NA,NA,NA,NA,NA
"S.1918",NA,NA,NA,4.72433853149414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18739652633667
"S.1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71247124671936,NA,NA
"S.192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52439657847086,6.40347290039062
"S.1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42211222648621,NA
"S.1921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92689526081085,NA
"S.1922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71247124671936,NA,NA
"S.1923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54819011688232,NA
"S.1924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33167672157288,NA
"S.1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01855707168579,NA,NA,NA,NA,NA
"S.1926",NA,NA,NA,5.58137512207031,NA,NA,NA,NA,NA,NA,4.16432762145996,NA,NA,2.56430506706238,NA,NA
"S.1927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16432762145996,NA,NA,NA,NA,NA
"S.1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77233457565308,NA,NA,NA,NA
"S.1929",NA,NA,NA,NA,NA,1.97737050056458,NA,NA,NA,NA,NA,NA,NA,2.8413290977478,NA,NA
"S.193",NA,NA,NA,NA,NA,NA,5.6099100112915,NA,NA,NA,NA,NA,5.63541698455811,4.56696732838948,4.35455928530012,NA
"S.1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00994539260864
"S.1931",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3629903793335,NA,NA,NA,NA,NA,NA
"S.1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80866932868958,NA,NA,3.00994539260864
"S.1933",NA,NA,NA,5.34448575973511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1934",NA,NA,NA,5.34448575973511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1935",3.87416911125183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1936",3.87416911125183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1937",NA,NA,NA,NA,NA,4.79261589050293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1938",NA,NA,NA,NA,NA,4.79261589050293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1939",NA,NA,NA,NA,NA,4.79261589050293,NA,NA,NA,NA,NA,NA,NA,NA,3.81769609451294,NA
"S.194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58435726165771,4.75230407714844,NA
"S.1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562954962253571,NA,1.58177161216736,NA,NA,NA,NA
"S.1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59581438700358,NA,5.4310222864151
"S.196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60284399986267,4.23075723648071,5.10687208175659
"S.197",NA,NA,2.95453667640686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98988072077434,NA,NA
"S.199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76587820053101,NA,NA
"S.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31701642274857,NA,NA,NA,NA,NA,NA
"S.20",NA,NA,NA,NA,NA,NA,NA,NA,3.86679148674011,NA,NA,NA,1.83472740650177,NA,NA,NA
"S.200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76587820053101,NA,NA
"S.201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52125406265259,NA,NA
"S.202",NA,NA,NA,NA,NA,8.02224731445312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.203",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80654811859131,NA,NA,NA,NA,NA,NA
"S.204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88211917877197,NA,NA,NA,NA
"S.205",NA,NA,NA,NA,NA,5.1340799331665,NA,4.29111099243164,NA,NA,NA,NA,NA,NA,NA,NA
"S.206",NA,NA,NA,NA,NA,5.13928270339966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.207",NA,NA,NA,NA,NA,2.12244629859924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265462636947632,NA,NA,NA,NA
"S.209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18907833099365,NA
"S.21",NA,NA,NA,NA,NA,NA,NA,NA,3.86679148674011,NA,NA,NA,NA,NA,NA,NA
"S.210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58177161216736,NA,NA,NA,NA
"S.213",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06062793731689,NA,NA,NA,NA,NA,NA
"S.214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33505201339722,NA,NA,NA
"S.218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92075967788696,NA,NA,NA
"S.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"S.220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.221",NA,NA,NA,NA,NA,NA,NA,2.90651392936707,NA,NA,NA,NA,NA,NA,NA,NA
"S.222",NA,NA,NA,NA,NA,NA,NA,3.6489634513855,NA,NA,NA,NA,NA,NA,NA,NA
"S.223",NA,NA,NA,NA,NA,NA,NA,3.6489634513855,NA,NA,NA,NA,NA,NA,NA,NA
"S.224",NA,NA,NA,NA,NA,NA,1.58250868320465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.225",NA,NA,NA,NA,NA,NA,3.89061760902405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.226",NA,NA,NA,NA,NA,NA,6.92001914978027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.227",NA,NA,NA,NA,NA,NA,NA,0.755823791027069,NA,NA,NA,NA,NA,NA,NA,NA
"S.228",2.79398608207703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.229",NA,NA,NA,NA,NA,NA,3.14930081367493,3.76166772842407,NA,NA,NA,NA,NA,NA,NA,NA
"S.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41617023944855,0
"S.230",NA,NA,NA,NA,NA,NA,NA,3.76166772842407,NA,NA,NA,NA,NA,NA,NA,NA
"S.231",NA,NA,NA,NA,NA,NA,NA,3.7659924030304,NA,NA,NA,NA,NA,NA,NA,NA
"S.232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9128794670105,NA,NA,NA,NA
"S.233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01988363265991,NA,NA,NA
"S.234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888561964035034,NA,NA,NA,NA,NA
"S.235",NA,NA,3.35879302024841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888561964035034,NA,NA,NA,NA,NA
"S.237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888561964035034,NA,NA,NA,NA,NA
"S.238",NA,NA,NA,NA,NA,NA,NA,7.17265653610229,NA,NA,NA,NA,NA,NA,NA,NA
"S.239",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22096395492554,NA,NA,NA,NA,NA,NA
"S.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.240",NA,NA,NA,4.26793766021729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92906022071838,NA,NA,NA,NA
"S.242",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55193185806274,NA,NA,NA,NA,NA,NA
"S.243",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55870962142944,NA,NA,NA,NA,NA,NA
"S.244",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55870962142944,NA,NA,NA,NA,NA,NA
"S.245",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81112277507782,NA,NA,NA,NA,NA,NA
"S.246",NA,3.13507604598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64298892021179,NA,NA,NA
"S.248",NA,3.13507604598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40079116821289,NA,NA,NA
"S.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.250",NA,NA,NA,NA,NA,NA,NA,NA,2.28301048278809,NA,NA,NA,NA,NA,NA,NA
"S.251",NA,NA,NA,NA,NA,NA,NA,NA,4.74539566040039,NA,NA,NA,NA,NA,NA,NA
"S.252",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10455083847046,NA,NA,NA,NA,NA,NA
"S.253",NA,NA,NA,NA,NA,NA,NA,5.71127462387085,NA,NA,NA,NA,NA,NA,NA,NA
"S.254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68057358264923,NA,NA
"S.255",NA,NA,NA,NA,NA,NA,2.59001517295837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63580727577209,NA,NA,NA,NA,NA
"S.257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35240983963013,NA,NA,NA
"S.258",8.34803485870361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93889504671096,NA,NA,NA,NA,NA
"S.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75647401809692,NA,NA,NA
"S.261",NA,NA,1.69918835163116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11363983154297,NA,NA,NA,NA
"S.263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7335057258606,NA,NA,NA,NA,NA
"S.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05471742153168,NA,NA,NA,NA,NA
"S.266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07271814346313,NA,NA,NA,NA,NA
"S.267",NA,NA,2.45307922363281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.268",NA,NA,NA,4.87738656997681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02759480476379,NA,NA,NA,NA,NA
"S.27",NA,NA,NA,NA,NA,NA,NA,NA,3.17977595329285,NA,NA,NA,NA,NA,NA,NA
"S.270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02759480476379,NA,NA,NA,NA,NA
"S.271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35293674468994,NA,NA,NA,NA
"S.272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84337449073792,NA,NA,NA
"S.273",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78962886333466,NA,NA,NA,NA,NA,NA
"S.274",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64041805267334,NA,NA,NA,NA,NA,NA
"S.275",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268748193979263,NA,NA,NA,NA,NA,NA
"S.276",NA,NA,NA,NA,NA,NA,NA,3.29689526557922,NA,NA,NA,NA,NA,NA,NA,NA
"S.277",NA,NA,NA,NA,NA,NA,NA,3.29689526557922,NA,NA,NA,NA,NA,NA,NA,NA
"S.278",NA,NA,NA,NA,NA,NA,NA,4.15453004837036,NA,NA,NA,NA,NA,NA,NA,NA
"S.279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31851673126221,NA,NA,NA
"S.28",NA,NA,NA,NA,NA,NA,1.22974622249603,NA,2.24967640638352,1.95490026473999,NA,1.1131876707077,NA,NA,NA,NA
"S.280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31851673126221,NA,NA,NA
"S.281",NA,NA,NA,NA,4.35048913955688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02067184448242,NA,NA,NA,NA
"S.283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02632021903992,NA,NA,NA,NA
"S.284",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92946863174438,NA,NA,NA,NA,NA,NA
"S.285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06485033035278,NA,NA,NA
"S.286",NA,NA,NA,NA,NA,NA,NA,NA,4.48258066177368,NA,NA,NA,NA,NA,NA,NA
"S.287",5.53403043746948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.288",NA,NA,NA,NA,NA,NA,NA,NA,5.67535781860352,NA,NA,NA,NA,NA,NA,NA
"S.289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550149440765381,NA,NA,NA
"S.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41132688522339,NA,NA,4.38002157211304
"S.290",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5400886535645,NA,NA,NA,NA,NA,NA
"S.291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4194803237915,NA,NA,NA
"S.292",NA,NA,NA,NA,NA,NA,NA,NA,6.42162895202637,NA,NA,NA,NA,NA,NA,NA
"S.293",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81619453430176,NA,NA,NA,NA,NA,NA
"S.294",NA,1.07136714458466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46596670150757,NA,NA,NA,NA
"S.296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88341856002808,NA,NA,NA
"S.297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88341856002808,NA,NA,NA
"S.298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88341856002808,NA,NA,NA
"S.299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88341856002808,NA,NA,NA
"S.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65572559833527,NA,NA,NA,NA,NA,NA
"S.30",NA,NA,NA,NA,NA,NA,3.833624680837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.300",NA,NA,NA,NA,2.92236232757568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.301",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38357830047607,NA,NA,NA,NA,NA,NA
"S.302",NA,NA,4.9364595413208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.303",NA,NA,NA,NA,NA,NA,NA,1.83474004268646,NA,NA,NA,NA,NA,NA,NA,NA
"S.304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6934027671814,NA,NA,NA
"S.305",NA,NA,NA,NA,2.09687685966492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.306",NA,NA,NA,NA,2.84028482437134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65796287854512,3.84025903542836,NA,NA,NA,NA
"S.308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39056022961934,4.62415369351705,NA,NA,NA,NA
"S.309",NA,NA,NA,NA,NA,NA,NA,NA,0.985059678554535,NA,NA,NA,NA,NA,NA,NA
"S.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3821017742157,NA,NA,NA,NA,NA,NA
"S.310",NA,NA,NA,NA,NA,3.06598591804504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.311",NA,NA,NA,NA,NA,NA,NA,NA,5.37479114532471,NA,NA,NA,NA,NA,NA,NA
"S.312",4.74918603897095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.313",NA,NA,NA,NA,NA,NA,NA,NA,5.37479114532471,NA,NA,NA,NA,NA,NA,NA
"S.314",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65419960021973,NA,NA,NA,NA,NA,NA
"S.315",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26764440536499,NA,NA,NA,NA,NA,NA
"S.316",NA,NA,NA,NA,NA,NA,NA,NA,2.04588079452515,NA,NA,NA,NA,NA,NA,NA
"S.317",NA,NA,NA,NA,NA,NA,NA,NA,1.66838681697845,NA,NA,NA,NA,NA,NA,NA
"S.318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07854700088501,NA,NA,NA,NA
"S.319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.60898303985596,NA,NA
"S.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95158994197846,NA,NA,NA,NA,NA,NA
"S.320",NA,NA,NA,NA,NA,NA,NA,NA,5.81373262405396,NA,NA,NA,NA,NA,NA,NA
"S.321",NA,NA,NA,NA,NA,NA,NA,NA,3.1510899066925,NA,NA,NA,NA,NA,NA,NA
"S.322",NA,NA,NA,NA,NA,NA,NA,NA,3.90702128410339,NA,NA,NA,NA,NA,NA,NA
"S.323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5624737739563,NA,NA,NA,NA
"S.324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0482816696167,NA,NA
"S.325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34462475776672,4.56111780802409,NA,NA,NA,NA
"S.326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49385356903076,NA,NA,NA,NA,NA
"S.327",NA,NA,NA,NA,NA,NA,6.03194761276245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.328",NA,NA,NA,NA,NA,NA,6.03194761276245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12920069694519,NA,NA,NA,NA
"S.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14760780334473,NA,NA,NA,NA,NA,NA
"S.330",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5017557144165,NA,NA,NA,NA,NA,NA
"S.331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64123725891113,NA,NA,NA,NA
"S.332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57529640197754,NA,NA,NA
"S.333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40848445892334,NA,NA,NA
"S.334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8150680065155,NA,NA,NA
"S.335",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74127388000488,NA,NA,NA,NA,NA,NA
"S.336",NA,NA,NA,NA,4.55148077011108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4284451007843,NA,NA,NA,NA
"S.338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.20347118377686,NA,NA,NA
"S.339",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42436623573303,NA,NA,NA,NA,NA,NA
